"DATE,""PRCP"",""TMAX"",""TMIN"",""RAIN"""
"1960-02-09,0.02,46,41,""TRUE"""
"1960-02-10,0,49,39,""FALSE"""
"1960-02-11,0,46,38,""FALSE"""
"1960-02-12,0.42,48,38,""TRUE"""
"1960-02-13,0.14,47,37,""TRUE"""
"1960-02-14,0.6,50,41,""TRUE"""
"1960-02-15,0,47,38,""FALSE"""
"1960-02-16,0,45,35,""FALSE"""
"1960-02-17,0,47,31,""FALSE"""
"1960-02-18,0,47,36,""FALSE"""
"1960-02-19,0,49,32,""FALSE"""
"1960-02-20,0.26,47,36,""TRUE"""
"1960-02-21,0,47,34,""FALSE"""
"1960-02-22,0,45,32,""FALSE"""
"1960-02-23,0,47,29,""FALSE"""
"1960-02-24,0,39,31,""FALSE"""
"1960-02-25,0,41,29,""FALSE"""
"1960-02-26,0,38,27,""FALSE"""
"1960-02-27,0,40,25,""FALSE"""
"1960-02-28,0,41,27,""FALSE"""
"1960-02-29,0,43,26,""FALSE"""
"1960-03-01,0,41,29,""FALSE"""
"1960-03-02,0,37,28,""FALSE"""
"1960-03-03,0.16,36,24,""TRUE"""
"1960-03-04,0.18,39,29,""TRUE"""
"1960-03-05,0.25,46,34,""TRUE"""
"1960-03-06,0.05,51,37,""TRUE"""
"1960-03-07,0.42,52,36,""TRUE"""
"1960-03-08,0.42,41,34,""TRUE"""
"1960-03-09,0.08,43,34,""TRUE"""
"1960-03-10,0.17,44,35,""TRUE"""
"1960-03-11,0,50,34,""FALSE"""
"1960-03-12,0,51,34,""FALSE"""
"1960-03-13,0.01,45,36,""TRUE"""
"1960-03-14,0.31,46,32,""TRUE"""
"1960-03-15,0.14,51,38,""TRUE"""
"1960-03-16,0.09,45,38,""TRUE"""
"1960-03-17,0.03,54,42,""TRUE"""
"1960-03-18,0,53,40,""FALSE"""
"1960-03-19,0,59,37,""FALSE"""
"1960-03-20,0,62,40,""FALSE"""
"1960-03-21,0,48,40,""FALSE"""
"1960-03-22,0,59,39,""FALSE"""
"1960-03-23,0,59,39,""FALSE"""
"1960-03-24,0,66,41,""FALSE"""
"1960-03-25,0,64,43,""FALSE"""
"1960-03-26,0.06,58,41,""TRUE"""
"1960-03-27,0.16,58,40,""TRUE"""
"1960-03-28,0.14,51,42,""TRUE"""
"1960-03-29,0.65,51,42,""TRUE"""
"1960-03-30,0.45,48,40,""TRUE"""
"1960-03-31,0.31,51,39,""TRUE"""
"1960-04-01,0.04,56,43,""TRUE"""
"1960-04-02,0.02,61,49,""TRUE"""
"1960-04-03,0,64,44,""FALSE"""
"1960-04-04,0,68,45,""FALSE"""
"1960-04-05,0,60,46,""FALSE"""
"1960-04-06,0,68,43,""FALSE"""
"1960-04-07,0,68,47,""FALSE"""
"1960-04-08,0.05,64,42,""TRUE"""
"1960-04-09,0,53,39,""FALSE"""
"1960-04-10,0.08,59,36,""TRUE"""
"1960-04-11,0.2,51,40,""TRUE"""
"1960-04-12,0.1,53,38,""TRUE"""
"1960-04-13,0.32,55,41,""TRUE"""
"1960-04-14,0.52,46,36,""TRUE"""
"1960-04-15,0.01,48,35,""TRUE"""
"1960-04-16,0,52,34,""FALSE"""
"1960-04-17,0.16,51,41,""TRUE"""
"1960-04-18,0.3,52,40,""TRUE"""
"1960-04-19,0.33,51,41,""TRUE"""
"1960-04-20,0.39,51,38,""TRUE"""
"1960-04-21,0.06,49,35,""TRUE"""
"1960-04-22,0.09,51,36,""TRUE"""
"1960-04-23,0.09,54,41,""TRUE"""
"1960-04-24,0.07,52,41,""TRUE"""
"1960-04-25,0.04,58,40,""TRUE"""
"1960-04-26,0,66,40,""FALSE"""
"1960-04-27,0,72,49,""FALSE"""
"1960-04-28,0.01,63,46,""TRUE"""
"1960-04-29,0,57,46,""FALSE"""
"1960-04-30,0,66,43,""FALSE"""
"1960-05-01,0,62,48,""FALSE"""
"1960-05-02,0,57,46,""FALSE"""
"1960-05-03,0.01,56,44,""TRUE"""
"1960-05-04,0.03,55,45,""TRUE"""
"1960-05-05,0,65,48,""FALSE"""
"1960-05-06,0.66,61,50,""TRUE"""
"1960-05-07,0.01,59,43,""TRUE"""
"1960-05-08,0,61,40,""FALSE"""
"1960-05-09,0,76,47,""FALSE"""
"1960-05-10,0.38,67,52,""TRUE"""
"1960-05-11,0.28,62,51,""TRUE"""
"1960-05-12,0.2,59,46,""TRUE"""
"1960-05-13,0.09,61,45,""TRUE"""
"1960-05-14,0,59,45,""FALSE"""
"1960-05-15,0.08,60,41,""TRUE"""
"1960-05-16,0.05,57,42,""TRUE"""
"1960-05-17,0.2,53,40,""TRUE"""
"1960-05-18,0,58,41,""FALSE"""
"1960-05-19,0.49,52,42,""TRUE"""
"1960-05-20,0.06,57,40,""TRUE"""
"1960-05-21,0,53,39,""FALSE"""
"1960-05-22,0.04,59,37,""TRUE"""
"1960-05-23,0,63,43,""FALSE"""
"1960-05-24,0.05,58,45,""TRUE"""
"1960-05-25,0.13,62,45,""TRUE"""
"1960-05-26,0.11,63,46,""TRUE"""
"1960-05-27,0,60,46,""FALSE"""
"1960-05-28,0,68,46,""FALSE"""
"1960-05-29,0.05,67,48,""TRUE"""
"1960-05-30,0.12,63,50,""TRUE"""
"1960-05-31,0,64,48,""FALSE"""
"1960-06-01,0,75,51,""FALSE"""
"1960-06-02,0,76,56,""FALSE"""
"1960-06-03,0,66,53,""FALSE"""
"1960-06-04,0,73,48,""FALSE"""
"1960-06-05,0,75,51,""FALSE"""
"1960-06-06,0,64,48,""FALSE"""
"1960-06-07,0,66,48,""FALSE"""
"1960-06-08,0,72,46,""FALSE"""
"1960-06-09,0,77,52,""FALSE"""
"1960-06-10,0,74,51,""FALSE"""
"1960-06-11,0,70,50,""FALSE"""
"1960-06-12,0,78,51,""FALSE"""
"1960-06-13,0,73,53,""FALSE"""
"1960-06-14,0.39,62,52,""TRUE"""
"1960-06-15,0.06,63,51,""TRUE"""
"1960-06-16,0.07,64,49,""TRUE"""
"1960-06-17,0,65,46,""FALSE"""
"1960-06-18,0,62,46,""FALSE"""
"1960-06-19,0.16,60,44,""TRUE"""
"1960-06-20,0,59,43,""FALSE"""
"1960-06-21,0,64,45,""FALSE"""
"1960-06-22,0,74,48,""FALSE"""
"1960-06-23,0,82,53,""FALSE"""
"1960-06-24,0.02,66,53,""TRUE"""
"1960-06-25,0,65,50,""FALSE"""
"1960-06-26,0,69,46,""FALSE"""
"1960-06-27,0,73,49,""FALSE"""
"1960-06-28,0,80,53,""FALSE"""
"1960-06-29,0,69,51,""FALSE"""
"1960-06-30,0,65,52,""FALSE"""
"1960-07-01,0,65,50,""FALSE"""
"1960-07-02,0,71,49,""FALSE"""
"1960-07-03,0,76,52,""FALSE"""
"1960-07-04,0,79,52,""FALSE"""
"1960-07-05,0,87,58,""FALSE"""
"1960-07-06,0,94,59,""FALSE"""
"1960-07-07,0,80,59,""FALSE"""
"1960-07-08,0,77,51,""FALSE"""
"1960-07-09,0,73,48,""FALSE"""
"1960-07-10,0,67,46,""FALSE"""
"1960-07-11,0,80,49,""FALSE"""
"1960-07-12,0,82,52,""FALSE"""
"1960-07-13,0,76,58,""FALSE"""
"1960-07-14,0,79,55,""FALSE"""
"1960-07-15,0,86,52,""FALSE"""
"1960-07-16,0,90,56,""FALSE"""
"1960-07-17,0,86,55,""FALSE"""
"1960-07-18,0,84,57,""FALSE"""
"1960-07-19,0,82,53,""FALSE"""
"1960-07-20,0,80,52,""FALSE"""
"1960-07-21,0,79,51,""FALSE"""
"1960-07-22,0,64,51,""FALSE"""
"1960-07-23,0,73,49,""FALSE"""
"1960-07-24,0,79,51,""FALSE"""
"1960-07-25,0,84,51,""FALSE"""
"1960-07-26,0,87,63,""FALSE"""
"1960-07-27,0,88,61,""FALSE"""
"1960-07-28,0,89,57,""FALSE"""
"1960-07-29,0,94,58,""FALSE"""
"1960-07-30,0,67,56,""FALSE"""
"1960-07-31,0,71,57,""FALSE"""
"1960-08-01,0.02,65,54,""TRUE"""
"1960-08-02,0,68,54,""FALSE"""
"1960-08-03,0,70,53,""FALSE"""
"1960-08-04,0,70,54,""FALSE"""
"1960-08-05,0,78,55,""FALSE"""
"1960-08-06,0,83,54,""FALSE"""
"1960-08-07,0,87,55,""FALSE"""
"1960-08-08,0,98,66,""FALSE"""
"1960-08-09,0,99,59,""FALSE"""
"1960-08-10,0,75,56,""FALSE"""
"1960-08-11,0,67,54,""FALSE"""
"1960-08-12,0,75,56,""FALSE"""
"1960-08-13,0,66,55,""FALSE"""
"1960-08-14,0.27,68,49,""TRUE"""
"1960-08-15,0.02,65,50,""TRUE"""
"1960-08-16,0.03,66,53,""TRUE"""
"1960-08-17,0,74,58,""FALSE"""
"1960-08-18,0,76,58,""FALSE"""
"1960-08-19,0.02,70,54,""TRUE"""
"1960-08-20,0,71,53,""FALSE"""
"1960-08-21,0.43,59,48,""TRUE"""
"1960-08-22,0,66,45,""FALSE"""
"1960-08-23,0.6,59,52,""TRUE"""
"1960-08-24,0.04,67,52,""TRUE"""
"1960-08-25,0.09,59,54,""TRUE"""
"1960-08-26,0.35,65,49,""TRUE"""
"1960-08-27,0,67,50,""FALSE"""
"1960-08-28,0.02,66,51,""TRUE"""
"1960-08-29,0.01,61,53,""TRUE"""
"1960-08-30,0,69,57,""FALSE"""
"1960-08-31,0.02,65,50,""TRUE"""
"1960-09-01,0,59,47,""FALSE"""
"1960-09-02,0,66,41,""FALSE"""
"1960-09-03,0.21,73,50,""TRUE"""
"1960-09-04,0.5,61,52,""TRUE"""
"1960-09-05,0,64,49,""FALSE"""
"1960-09-06,0,63,47,""FALSE"""
"1960-09-07,0,67,45,""FALSE"""
"1960-09-08,0,77,52,""FALSE"""
"1960-09-09,0,82,53,""FALSE"""
"1960-09-10,0,75,53,""FALSE"""
"1960-09-11,0,82,53,""FALSE"""
"1960-09-12,0.01,65,55,""TRUE"""
"1960-09-13,0,67,56,""FALSE"""
"1960-09-14,0,65,52,""FALSE"""
"1960-09-15,0,64,52,""FALSE"""
"1960-09-16,0,56,50,""FALSE"""
"1960-09-17,0,58,50,""FALSE"""
"1960-09-18,0,67,51,""FALSE"""
"1960-09-19,0.08,60,52,""TRUE"""
"1960-09-20,0,61,46,""FALSE"""
"1960-09-21,0,64,39,""FALSE"""
"1960-09-22,0.21,60,44,""TRUE"""
"1960-09-23,0,63,51,""FALSE"""
"1960-09-24,0.15,66,52,""TRUE"""
"1960-09-25,0.01,61,51,""TRUE"""
"1960-09-26,0,66,52,""FALSE"""
"1960-09-27,0,69,49,""FALSE"""
"1960-09-28,0,70,45,""FALSE"""
"1960-09-29,0,72,50,""FALSE"""
"1960-09-30,0,72,46,""FALSE"""
"1960-10-01,0,68,48,""FALSE"""
"1960-10-02,0,64,47,""FALSE"""
"1960-10-03,0,57,50,""FALSE"""
"1960-10-04,0,66,47,""FALSE"""
"1960-10-05,0,67,46,""FALSE"""
"1960-10-06,0.46,68,54,""TRUE"""
"1960-10-07,0.24,59,44,""TRUE"""
"1960-10-08,0,55,40,""FALSE"""
"1960-10-09,0,55,35,""FALSE"""
"1960-10-10,0,60,43,""FALSE"""
"1960-10-11,0.41,56,43,""TRUE"""
"1960-10-12,0,58,41,""FALSE"""
"1960-10-13,0,58,42,""FALSE"""
"1960-10-14,0,62,48,""FALSE"""
"1960-10-15,0,66,52,""FALSE"""
"1960-10-16,0,55,50,""FALSE"""
"1960-10-17,0,65,47,""FALSE"""
"1960-10-18,0,65,44,""FALSE"""
"1960-10-19,0.02,55,49,""TRUE"""
"1960-10-20,0,60,52,""FALSE"""
"1960-10-21,0.13,57,52,""TRUE"""
"1960-10-22,0.36,65,52,""TRUE"""
"1960-10-23,1.24,60,51,""TRUE"""
"1960-10-24,0.09,59,49,""TRUE"""
"1960-10-25,0.42,58,47,""TRUE"""
"1960-10-26,0.19,53,45,""TRUE"""
"1960-10-27,0.24,53,46,""TRUE"""
"1960-10-28,0.02,55,41,""TRUE"""
"1960-10-29,0,53,35,""FALSE"""
"1960-10-30,0.23,48,40,""TRUE"""
"1960-10-31,0.17,58,47,""TRUE"""
"1960-11-01,0.08,55,46,""TRUE"""
"1960-11-02,0.32,50,44,""TRUE"""
"1960-11-03,0,51,39,""FALSE"""
"1960-11-04,0,54,37,""FALSE"""
"1960-11-05,0,65,42,""FALSE"""
"1960-11-06,0,54,35,""FALSE"""
"1960-11-07,0,55,35,""FALSE"""
"1960-11-08,0.04,53,39,""TRUE"""
"1960-11-09,0.07,48,34,""TRUE"""
"1960-11-10,0.83,53,44,""TRUE"""
"1960-11-11,0.01,54,40,""TRUE"""
"1960-11-12,0.09,54,37,""TRUE"""
"1960-11-13,0.78,50,39,""TRUE"""
"1960-11-14,0.03,47,39,""TRUE"""
"1960-11-15,0.53,52,40,""TRUE"""
"1960-11-16,0.06,55,46,""TRUE"""
"1960-11-17,0.54,55,43,""TRUE"""
"1960-11-18,0.05,51,42,""TRUE"""
"1960-11-19,0.7,49,44,""TRUE"""
"1960-11-20,1.64,44,31,""TRUE"""
"1960-11-21,0.05,39,33,""TRUE"""
"1960-11-22,0.26,45,33,""TRUE"""
"1960-11-23,0.87,49,40,""TRUE"""
"1960-11-24,0.96,50,41,""TRUE"""
"1960-11-25,0.09,46,36,""TRUE"""
"1960-11-26,0,45,30,""FALSE"""
"1960-11-27,0,39,27,""FALSE"""
"1960-11-28,0,50,27,""FALSE"""
"1960-11-29,0,53,42,""FALSE"""
"1960-11-30,0.03,53,47,""TRUE"""
"1960-12-01,0.02,53,44,""TRUE"""
"1960-12-02,0.01,47,43,""TRUE"""
"1960-12-03,0.2,47,34,""TRUE"""
"1960-12-04,0,42,31,""FALSE"""
"1960-12-05,0,40,30,""FALSE"""
"1960-12-06,0,43,25,""FALSE"""
"1960-12-07,0,44,30,""FALSE"""
"1960-12-08,0,43,25,""FALSE"""
"1960-12-09,0,46,28,""FALSE"""
"1960-12-10,0.12,47,31,""TRUE"""
"1960-12-11,1.16,45,36,""TRUE"""
"1960-12-12,0.01,60,43,""TRUE"""
"1960-12-13,0.22,49,42,""TRUE"""
"1960-12-14,0,45,36,""FALSE"""
"1960-12-15,0,51,33,""FALSE"""
"1960-12-16,0.04,44,31,""TRUE"""
"1960-12-17,0.21,47,38,""TRUE"""
"1960-12-18,1.23,51,42,""TRUE"""
"1960-12-19,0.01,49,38,""TRUE"""
"1960-12-20,0,46,38,""FALSE"""
"1960-12-21,0,45,34,""FALSE"""
"1960-12-22,0,42,32,""FALSE"""
"1960-12-23,0,48,31,""FALSE"""
"1960-12-24,0.12,44,31,""TRUE"""
"1960-12-25,0.25,44,36,""TRUE"""
"1960-12-26,0.05,43,38,""TRUE"""
"1960-12-27,0,41,34,""FALSE"""
"1960-12-28,0,35,29,""FALSE"""
"1960-12-29,0.02,33,27,""TRUE"""
"1960-12-30,0.01,36,32,""TRUE"""
"1960-12-31,0.07,42,33,""TRUE"""
"1961-01-01,0,42,33,""FALSE"""
"1961-01-02,0,41,25,""FALSE"""
"1961-01-03,0,39,25,""FALSE"""
"1961-01-04,0.83,44,36,""TRUE"""
"1961-01-05,0.91,52,42,""TRUE"""
"1961-01-06,0.29,46,42,""TRUE"""
"1961-01-07,0.07,58,41,""TRUE"""
"1961-01-08,0.46,49,41,""TRUE"""
"1961-01-09,0.07,54,44,""TRUE"""
"1961-01-10,0.2,57,44,""TRUE"""
"1961-01-11,0.32,50,42,""TRUE"""
"1961-01-12,0.02,47,40,""TRUE"""
"1961-01-13,0.34,50,42,""TRUE"""
"1961-01-14,0.42,57,47,""TRUE"""
"1961-01-15,0.88,54,46,""TRUE"""
"1961-01-16,0,49,38,""FALSE"""
"1961-01-17,0.8,50,42,""TRUE"""
"1961-01-18,0,55,39,""FALSE"""
"1961-01-19,0,60,42,""FALSE"""
"1961-01-20,0,58,35,""FALSE"""
"1961-01-21,0,52,29,""FALSE"""
"1961-01-22,0,37,28,""FALSE"""
"1961-01-23,0.12,42,28,""TRUE"""
"1961-01-24,0,47,36,""FALSE"""
"1961-01-25,0,49,30,""FALSE"""
"1961-01-26,0,56,37,""FALSE"""
"1961-01-27,0,49,27,""FALSE"""
"1961-01-28,0.23,41,33,""TRUE"""
"1961-01-29,0.77,51,39,""TRUE"""
"1961-01-30,0.64,54,44,""TRUE"""
"1961-01-31,0.34,52,45,""TRUE"""
"1961-02-01,0.56,50,41,""TRUE"""
"1961-02-02,0.01,52,42,""TRUE"""
"1961-02-03,0.41,48,42,""TRUE"""
"1961-02-04,0.16,54,44,""TRUE"""
"1961-02-05,0.96,57,48,""TRUE"""
"1961-02-06,0.57,53,42,""TRUE"""
"1961-02-07,0.08,51,38,""TRUE"""
"1961-02-08,0.15,51,41,""TRUE"""
"1961-02-09,0.24,55,42,""TRUE"""
"1961-02-10,0.01,50,41,""TRUE"""
"1961-02-11,0.06,54,39,""TRUE"""
"1961-02-12,0.13,47,36,""TRUE"""
"1961-02-13,0.79,46,39,""TRUE"""
"1961-02-14,0.58,48,39,""TRUE"""
"1961-02-15,0.51,44,39,""TRUE"""
"1961-02-16,0.12,44,36,""TRUE"""
"1961-02-17,0.04,48,38,""TRUE"""
"1961-02-18,0.03,44,36,""TRUE"""
"1961-02-19,0.13,51,43,""TRUE"""
"1961-02-20,0.73,54,48,""TRUE"""
"1961-02-21,0.8,51,41,""TRUE"""
"1961-02-22,0,50,37,""FALSE"""
"1961-02-23,0,51,39,""FALSE"""
"1961-02-24,1.55,47,34,""TRUE"""
"1961-02-25,0.1,40,35,""TRUE"""
"1961-02-26,0.03,43,34,""TRUE"""
"1961-02-27,0.21,45,36,""TRUE"""
"1961-02-28,0.15,49,39,""TRUE"""
"1961-03-01,0.05,49,36,""TRUE"""
"1961-03-02,0.2,44,32,""TRUE"""
"1961-03-03,0.21,42,32,""TRUE"""
"1961-03-04,0.01,42,23,""TRUE"""
"1961-03-05,0.14,46,34,""TRUE"""
"1961-03-06,0.07,46,38,""TRUE"""
"1961-03-07,0,53,36,""FALSE"""
"1961-03-08,0.29,55,37,""TRUE"""
"1961-03-09,0.02,52,36,""TRUE"""
"1961-03-10,0.26,47,36,""TRUE"""
"1961-03-11,0.35,45,36,""TRUE"""
"1961-03-12,0.56,50,36,""TRUE"""
"1961-03-13,0.7,48,41,""TRUE"""
"1961-03-14,0.35,61,47,""TRUE"""
"1961-03-15,0.11,58,44,""TRUE"""
"1961-03-16,0,55,41,""FALSE"""
"1961-03-17,0.01,56,43,""TRUE"""
"1961-03-18,0,59,43,""FALSE"""
"1961-03-19,0.22,54,41,""TRUE"""
"1961-03-20,0.1,52,38,""TRUE"""
"1961-03-21,0,55,34,""FALSE"""
"1961-03-22,0.33,55,45,""TRUE"""
"1961-03-23,0.25,54,42,""TRUE"""
"1961-03-24,0.02,56,41,""TRUE"""
"1961-03-25,0.01,55,43,""TRUE"""
"1961-03-26,0.19,50,39,""TRUE"""
"1961-03-27,0,52,34,""FALSE"""
"1961-03-28,0,58,35,""FALSE"""
"1961-03-29,0,60,38,""FALSE"""
"1961-03-30,0.01,57,37,""TRUE"""
"1961-03-31,0,55,45,""FALSE"""
"1961-04-01,0.31,54,46,""TRUE"""
"1961-04-02,0.07,55,48,""TRUE"""
"1961-04-03,0.24,51,39,""TRUE"""
"1961-04-04,0,53,34,""FALSE"""
"1961-04-05,0,53,33,""FALSE"""
"1961-04-06,0,58,42,""FALSE"""
"1961-04-07,0,62,35,""FALSE"""
"1961-04-08,0.19,53,43,""TRUE"""
"1961-04-09,0,53,42,""FALSE"""
"1961-04-10,0,55,40,""FALSE"""
"1961-04-11,0.07,52,42,""TRUE"""
"1961-04-12,0.3,50,41,""TRUE"""
"1961-04-13,0.01,56,40,""TRUE"""
"1961-04-14,0.02,52,37,""TRUE"""
"1961-04-15,0.07,53,41,""TRUE"""
"1961-04-16,0.03,64,42,""TRUE"""
"1961-04-17,0,50,36,""FALSE"""
"1961-04-18,0,47,34,""FALSE"""
"1961-04-19,0,48,33,""FALSE"""
"1961-04-20,0.12,50,30,""TRUE"""
"1961-04-21,0.22,52,41,""TRUE"""
"1961-04-22,0.09,43,38,""TRUE"""
"1961-04-23,0.08,48,38,""TRUE"""
"1961-04-24,0.01,56,42,""TRUE"""
"1961-04-25,0,54,43,""FALSE"""
"1961-04-26,0,55,39,""FALSE"""
"1961-04-27,0,62,37,""FALSE"""
"1961-04-28,0.17,64,49,""TRUE"""
"1961-04-29,0.35,55,50,""TRUE"""
"1961-04-30,0,60,49,""FALSE"""
"1961-05-01,0.8,59,45,""TRUE"""
"1961-05-02,0.03,56,42,""TRUE"""
"1961-05-03,0.06,51,39,""TRUE"""
"1961-05-04,0.6,47,39,""TRUE"""
"1961-05-05,0.09,54,39,""TRUE"""
"1961-05-06,0,58,38,""FALSE"""
"1961-05-07,0,58,45,""FALSE"""
"1961-05-08,0.32,55,46,""TRUE"""
"1961-05-09,0.21,56,47,""TRUE"""
"1961-05-10,0.05,57,41,""TRUE"""
"1961-05-11,0,61,38,""FALSE"""
"1961-05-12,0,59,44,""FALSE"""
"1961-05-13,0,52,44,""FALSE"""
"1961-05-14,0.01,59,45,""TRUE"""
"1961-05-15,0,66,42,""FALSE"""
"1961-05-16,0,70,45,""FALSE"""
"1961-05-17,0,76,44,""FALSE"""
"1961-05-18,0,79,49,""FALSE"""
"1961-05-19,0,85,52,""FALSE"""
"1961-05-20,0,66,50,""FALSE"""
"1961-05-21,0,62,48,""FALSE"""
"1961-05-22,0.17,61,48,""TRUE"""
"1961-05-23,0.25,63,47,""TRUE"""
"1961-05-24,0,68,43,""FALSE"""
"1961-05-25,0,72,46,""FALSE"""
"1961-05-26,0.37,54,49,""TRUE"""
"1961-05-27,0.08,62,48,""TRUE"""
"1961-05-28,0,66,46,""FALSE"""
"1961-05-29,0.03,68,51,""TRUE"""
"1961-05-30,0,63,51,""FALSE"""
"1961-05-31,0,71,50,""FALSE"""
"1961-06-01,0,83,54,""FALSE"""
"1961-06-02,0,82,56,""FALSE"""
"1961-06-03,0,77,52,""FALSE"""
"1961-06-04,0,75,53,""FALSE"""
"1961-06-05,0.01,69,53,""TRUE"""
"1961-06-06,0.34,59,50,""TRUE"""
"1961-06-07,0,67,49,""FALSE"""
"1961-06-08,0.08,68,47,""TRUE"""
"1961-06-09,0.03,60,48,""TRUE"""
"1961-06-10,0.07,69,46,""TRUE"""
"1961-06-11,0,66,52,""FALSE"""
"1961-06-12,0,69,47,""FALSE"""
"1961-06-13,0,83,49,""FALSE"""
"1961-06-14,0,84,58,""FALSE"""
"1961-06-15,0,86,59,""FALSE"""
"1961-06-16,0,88,61,""FALSE"""
"1961-06-17,0,90,64,""FALSE"""
"1961-06-18,0,74,57,""FALSE"""
"1961-06-19,0,71,55,""FALSE"""
"1961-06-20,0,67,52,""FALSE"""
"1961-06-21,0,72,51,""FALSE"""
"1961-06-22,0,81,51,""FALSE"""
"1961-06-23,0,82,54,""FALSE"""
"1961-06-24,0,85,53,""FALSE"""
"1961-06-25,0,70,55,""FALSE"""
"1961-06-26,0,66,53,""FALSE"""
"1961-06-27,0,71,50,""FALSE"""
"1961-06-28,0,70,51,""FALSE"""
"1961-06-29,0.01,66,53,""TRUE"""
"1961-06-30,0,73,50,""FALSE"""
"1961-07-01,0.01,74,53,""TRUE"""
"1961-07-02,0,75,54,""FALSE"""
"1961-07-03,0,80,52,""FALSE"""
"1961-07-04,0.04,75,55,""TRUE"""
"1961-07-05,0.64,68,54,""TRUE"""
"1961-07-06,0,68,52,""FALSE"""
"1961-07-07,0,73,54,""FALSE"""
"1961-07-08,0,75,53,""FALSE"""
"1961-07-09,0,81,54,""FALSE"""
"1961-07-10,0,82,54,""FALSE"""
"1961-07-11,0,93,63,""FALSE"""
"1961-07-12,0,97,66,""FALSE"""
"1961-07-13,0,93,61,""FALSE"""
"1961-07-14,0,78,58,""FALSE"""
"1961-07-15,0,80,55,""FALSE"""
"1961-07-16,0,75,59,""FALSE"""
"1961-07-17,0,79,57,""FALSE"""
"1961-07-18,0,82,57,""FALSE"""
"1961-07-19,0,84,56,""FALSE"""
"1961-07-20,0,84,57,""FALSE"""
"1961-07-21,0,79,58,""FALSE"""
"1961-07-22,0.06,74,56,""TRUE"""
"1961-07-23,0,69,54,""FALSE"""
"1961-07-24,0,71,53,""FALSE"""
"1961-07-25,0,81,56,""FALSE"""
"1961-07-26,0,85,56,""FALSE"""
"1961-07-27,0,70,55,""FALSE"""
"1961-07-28,0,69,54,""FALSE"""
"1961-07-29,0,77,53,""FALSE"""
"1961-07-30,0,82,52,""FALSE"""
"1961-07-31,0,79,53,""FALSE"""
"1961-08-01,0,83,52,""FALSE"""
"1961-08-02,0,86,57,""FALSE"""
"1961-08-03,0,88,58,""FALSE"""
"1961-08-04,0,80,61,""FALSE"""
"1961-08-05,0,77,59,""FALSE"""
"1961-08-06,0,80,56,""FALSE"""
"1961-08-07,0,82,56,""FALSE"""
"1961-08-08,0,79,54,""FALSE"""
"1961-08-09,0,77,55,""FALSE"""
"1961-08-10,0,89,55,""FALSE"""
"1961-08-11,0,93,60,""FALSE"""
"1961-08-12,0,88,61,""FALSE"""
"1961-08-13,0,86,64,""FALSE"""
"1961-08-14,0,83,57,""FALSE"""
"1961-08-15,0.02,72,57,""TRUE"""
"1961-08-16,0,74,58,""FALSE"""
"1961-08-17,0,78,54,""FALSE"""
"1961-08-18,0,83,57,""FALSE"""
"1961-08-19,0,87,61,""FALSE"""
"1961-08-20,0,82,55,""FALSE"""
"1961-08-21,0,83,56,""FALSE"""
"1961-08-22,0,85,56,""FALSE"""
"1961-08-23,0,77,55,""FALSE"""
"1961-08-24,0,73,55,""FALSE"""
"1961-08-25,0,76,51,""FALSE"""
"1961-08-26,0.02,66,54,""TRUE"""
"1961-08-27,0,76,53,""FALSE"""
"1961-08-28,0,80,53,""FALSE"""
"1961-08-29,0,81,55,""FALSE"""
"1961-08-30,0.22,74,57,""TRUE"""
"1961-08-31,0.56,72,56,""TRUE"""
"1961-09-01,0.01,70,55,""TRUE"""
"1961-09-02,0,69,54,""FALSE"""
"1961-09-03,0,65,52,""FALSE"""
"1961-09-04,0,74,59,""FALSE"""
"1961-09-05,0.09,68,53,""TRUE"""
"1961-09-06,0,69,48,""FALSE"""
"1961-09-07,0,68,50,""FALSE"""
"1961-09-08,0,73,45,""FALSE"""
"1961-09-09,0,70,47,""FALSE"""
"1961-09-10,0,70,50,""FALSE"""
"1961-09-11,0,76,48,""FALSE"""
"1961-09-12,0,85,56,""FALSE"""
"1961-09-13,0,86,60,""FALSE"""
"1961-09-14,0,70,53,""FALSE"""
"1961-09-15,0.01,69,53,""TRUE"""
"1961-09-16,0,69,55,""FALSE"""
"1961-09-17,0,68,49,""FALSE"""
"1961-09-18,0.01,68,53,""TRUE"""
"1961-09-19,0,65,47,""FALSE"""
"1961-09-20,0.06,60,48,""TRUE"""
"1961-09-21,0.07,62,45,""TRUE"""
"1961-09-22,0,65,43,""FALSE"""
"1961-09-23,0,66,42,""FALSE"""
"1961-09-24,0,71,42,""FALSE"""
"1961-09-25,0,65,45,""FALSE"""
"1961-09-26,0,63,42,""FALSE"""
"1961-09-27,0.09,70,47,""TRUE"""
"1961-09-28,0.11,60,46,""TRUE"""
"1961-09-29,0,60,39,""FALSE"""
"1961-09-30,0.01,56,46,""TRUE"""
"1961-10-01,0,64,48,""FALSE"""
"1961-10-02,0,68,45,""FALSE"""
"1961-10-03,0,72,44,""FALSE"""
"1961-10-04,0,70,44,""FALSE"""
"1961-10-05,0.13,64,49,""TRUE"""
"1961-10-06,0.01,59,46,""TRUE"""
"1961-10-07,0.14,54,41,""TRUE"""
"1961-10-08,0,57,39,""FALSE"""
"1961-10-09,0.46,59,46,""TRUE"""
"1961-10-10,0.24,55,44,""TRUE"""
