Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,highway kpl,city kpl
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,19,14,1851,24855,44.688,32.928
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,19,14,1851,28865,44.688,32.928
Dodge,Ram Pickup 1500,2010,regular unleaded,215,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,20,14,1851,20610,47.04,32.928
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,19,14,1851,28510,44.688,32.928
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,18,13,1851,25365,42.336,30.576
Dodge,Ram Pickup 1500,2010,regular unleaded,390,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,20,14,1851,36880,47.04,32.928
Dodge,Ram Pickup 1500,2010,regular unleaded,215,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,20,14,1851,20910,47.04,32.928
Dodge,Ram Pickup 1500,2010,regular unleaded,390,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,20,14,1851,39035,47.04,32.928
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,18,13,1851,28425,42.336,30.576
Dodge,Ram Pickup 1500,2010,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,18,13,1851,40495,42.336,30.576
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,19,14,1851,31020,44.688,32.928
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,13,1851,34240,42.336,30.576
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,13,1851,32085,42.336,30.576
Dodge,Ram Pickup 1500,2010,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,18,13,1851,42650,42.336,30.576
Dodge,Ram Pickup 1500,2010,flex-fuel (unleaded/E85),310,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,18,13,1851,29075,42.336,30.576
Dodge,Ram Van,1998,regular unleaded,230,8,AUTOMATIC,rear wheel drive,3,N/A,Large,Cargo Van,17,12,1851,2245,39.984,28.224
Dodge,Ram Van,1998,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,16,13,1851,2034,37.632,30.576
Dodge,Ram Van,1998,regular unleaded,230,8,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,17,12,1851,2239,39.984,28.224
Dodge,Ram Van,1998,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,N/A,Compact,Cargo Van,16,13,1851,2000,37.632,30.576
Dodge,Ram Van,1999,regular unleaded,230,8,AUTOMATIC,rear wheel drive,3,N/A,Large,Cargo Van,18,12,1851,2316,42.336,28.224
Dodge,Ram Van,1999,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,16,14,1851,2118,37.632,32.928
Dodge,Ram Van,1999,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,N/A,Compact,Cargo Van,16,14,1851,2041,37.632,32.928
Dodge,Ram Van,2000,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,16,13,1851,2237,37.632,30.576
Dodge,Ram Van,2000,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,N/A,Large,Cargo Van,16,13,1851,2348,37.632,30.576
Dodge,Ram Van,2000,regular unleaded,225,8,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,17,12,1851,2320,39.984,28.224
Dodge,Ram Van,2000,regular unleaded,225,8,AUTOMATIC,rear wheel drive,3,N/A,Large,Cargo Van,17,12,1851,2422,39.984,28.224
Dodge,Ram Van,2000,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,N/A,Compact,Cargo Van,16,13,1851,2087,37.632,30.576
Dodge,Ram Wagon,2000,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,N/A,Compact,Passenger Van,15,13,1851,2326,35.28,30.576
Dodge,Ram Wagon,2000,regular unleaded,225,8,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Passenger Van,14,11,1851,2332,32.928,25.872
Dodge,Ram Wagon,2001,regular unleaded,225,8,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Passenger Van,15,11,1851,23360,35.28,25.872
Dodge,Ram Wagon,2001,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,N/A,Compact,Passenger Van,15,12,1851,21345,35.28,28.224
Dodge,Ram Wagon,2002,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,N/A,Compact,Passenger Van,15,13,1851,21345,35.28,30.576
Dodge,Ramcharger,1991,regular unleaded,170,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,13,10,1851,2000,30.576,23.52
Dodge,Ramcharger,1991,regular unleaded,170,8,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,12,11,1851,2000,28.224,25.872
Dodge,Ramcharger,1991,regular unleaded,170,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,13,10,1851,2000,30.576,23.52
Dodge,Ramcharger,1991,regular unleaded,170,8,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,12,11,1851,2000,28.224,25.872
Dodge,Ramcharger,1991,regular unleaded,170,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,13,10,1851,2000,30.576,23.52
Dodge,Ramcharger,1991,regular unleaded,170,8,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,12,11,1851,2000,28.224,25.872
Dodge,Ramcharger,1992,regular unleaded,230,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,14,11,1851,2000,32.928,25.872
Dodge,Ramcharger,1992,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,15,11,1851,2000,35.28,25.872
Dodge,Ramcharger,1992,regular unleaded,230,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,14,11,1851,2000,32.928,25.872
Dodge,Ramcharger,1992,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,15,11,1851,2000,35.28,25.872
Dodge,Ramcharger,1992,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,15,11,1851,2000,35.28,25.872
Dodge,Ramcharger,1992,regular unleaded,230,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,14,11,1851,2000,32.928,25.872
Dodge,Ramcharger,1992,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,15,11,1851,2000,35.28,25.872
Dodge,Ramcharger,1992,regular unleaded,230,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,14,11,1851,2000,32.928,25.872
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,15,11,1851,2000,35.28,25.872
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,16,11,1851,2000,37.632,25.872
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,15,11,1851,2000,35.28,25.872
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,15,11,1851,2000,35.28,25.872
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,16,11,1851,2000,37.632,25.872
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,16,11,1851,2000,37.632,25.872
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,15,11,1851,2000,35.28,25.872
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,16,11,1851,2000,37.632,25.872
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,60000,70.56,49.392
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,2dr SUV,30,21,258,57600,70.56,49.392
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,48300,70.56,49.392
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,48300,70.56,49.392
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,41100,70.56,49.392
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,2dr SUV,30,21,258,45100,70.56,49.392
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,44100,70.56,49.392
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,2dr SUV,30,21,258,49900,70.56,49.392
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,48300,70.56,49.392
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,56600,70.56,49.392
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,55700,70.56,49.392
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,48900,70.56,49.392
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,48300,70.56,49.392
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,50475,70.56,49.392
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,53775,70.56,49.392
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,2dr SUV,30,21,258,46675,70.56,49.392
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,2dr SUV,30,21,258,53775,70.56,49.392
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,41475,70.56,49.392
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,60775,70.56,49.392
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,258,45675,70.56,49.392
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,21,258,51000,68.208,49.392
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,2dr SUV,29,21,258,45700,68.208,49.392
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,21,258,45800,68.208,49.392
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,Convertible SUV,28,20,258,57700,65.856,47.04
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,21,258,62500,68.208,49.392
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,Convertible SUV,28,20,258,51100,65.856,47.04
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,21,258,41800,68.208,49.392
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,21,258,54200,68.208,49.392
Land Rover,Range Rover Sport,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Midsize,4dr SUV,19,14,258,79100,44.688,32.928
Land Rover,Range Rover Sport,2014,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,"Luxury,Performance",Midsize,4dr SUV,23,17,258,67600,54.096,39.984
Land Rover,Range Rover Sport,2014,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,Performance",Midsize,4dr SUV,23,17,258,62600,54.096,39.984
Land Rover,Range Rover Sport,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Midsize,4dr SUV,19,14,258,92400,44.688,32.928
Land Rover,Range Rover Sport,2014,premium unleaded (required),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Midsize,4dr SUV,19,14,258,92400,44.688,32.928
Land Rover,Range Rover Sport,2014,premium unleaded (required),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Midsize,4dr SUV,19,14,258,79100,44.688,32.928
Land Rover,Range Rover Sport,2014,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,Performance",Midsize,4dr SUV,23,17,258,67600,54.096,39.984
Land Rover,Range Rover Sport,2014,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,"Luxury,Performance",Midsize,4dr SUV,23,17,258,62600,54.096,39.984
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,Performance",Midsize,4dr SUV,23,17,258,63350,54.096,39.984
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,Performance",Midsize,4dr SUV,23,17,258,68295,54.096,39.984
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Midsize,4dr SUV,19,14,258,79995,44.688,32.928
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),550,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,19,14,258,110475,44.688,32.928
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Midsize,4dr SUV,19,14,258,92495,44.688,32.928
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Midsize,4dr SUV,19,14,258,92495,44.688,32.928
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,Performance",Midsize,4dr SUV,23,17,258,76875,54.096,39.984
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Midsize,4dr SUV,19,14,258,93075,44.688,32.928
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Midsize,4dr SUV,19,14,258,79950,44.688,32.928
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Midsize,4dr SUV,19,14,258,93295,44.688,32.928
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),550,8,AUTOMATIC,four wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,19,14,258,111350,44.688,32.928
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),340,6,AUTOMATIC,four wheel drive,4,"Luxury,Performance",Midsize,4dr SUV,23,17,258,64950,54.096,39.984
Land Rover,Range Rover Sport,2016,diesel,254,6,AUTOMATIC,four wheel drive,4,"Diesel,Luxury",Midsize,4dr SUV,29,22,258,66450,68.208,51.744
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),340,6,AUTOMATIC,four wheel drive,4,"Luxury,Performance",Midsize,4dr SUV,23,17,258,69950,54.096,39.984
Land Rover,Range Rover Sport,2016,diesel,254,6,AUTOMATIC,four wheel drive,4,"Diesel,Luxury",Midsize,4dr SUV,29,22,258,71450,68.208,51.744
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Midsize,4dr SUV,19,14,258,82695,44.688,32.928
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,258,142100,44.688,30.576
Land Rover,Range Rover,2014,premium unleaded (required),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,13,258,105300,44.688,30.576
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,258,184105,44.688,30.576
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury",Large,4dr SUV,23,17,258,83300,54.096,39.984
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,258,136750,44.688,30.576
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,258,105300,44.688,30.576
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,258,100100,44.688,30.576
Land Rover,Range Rover,2014,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,Luxury,Large,4dr SUV,23,17,258,83300,54.096,39.984
Land Rover,Range Rover,2014,premium unleaded (required),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,13,258,100100,44.688,30.576
Land Rover,Range Rover,2014,premium unleaded (required),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,13,258,184105,44.688,30.576
Land Rover,Range Rover,2014,premium unleaded (required),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,13,258,136750,44.688,30.576
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury",Large,4dr SUV,23,17,258,88300,54.096,39.984
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,258,118605,44.688,30.576
Land Rover,Range Rover,2014,premium unleaded (required),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,13,258,142100,44.688,30.576
Land Rover,Range Rover,2014,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,Luxury,Large,4dr SUV,23,17,258,88300,54.096,39.984
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury",Large,4dr SUV,23,17,258,83495,54.096,39.984
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,258,101995,44.688,30.576
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,258,106995,44.688,30.576
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,258,118845,44.688,30.576
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,258,186495,44.688,30.576
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury",Large,4dr SUV,23,17,258,98995,54.096,39.984
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury",Large,4dr SUV,23,17,258,89995,54.096,39.984
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury",Large,4dr SUV,23,17,258,95195,54.096,39.984
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,258,137995,44.688,30.576
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,258,142995,44.688,30.576
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,258,123845,44.688,30.576
Land Rover,Range Rover,2016,diesel,254,6,AUTOMATIC,four wheel drive,4,"Diesel,Luxury",Large,4dr SUV,29,22,258,86450,68.208,51.744
Land Rover,Range Rover,2016,premium unleaded (recommended),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,14,258,139995,44.688,32.928
Land Rover,Range Rover,2016,premium unleaded (recommended),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,14,258,103195,44.688,32.928
Land Rover,Range Rover,2016,premium unleaded (recommended),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,14,258,144995,44.688,32.928
Land Rover,Range Rover,2016,premium unleaded (recommended),340,6,AUTOMATIC,four wheel drive,4,Luxury,Large,4dr SUV,23,17,258,84950,54.096,39.984
Land Rover,Range Rover,2016,premium unleaded (recommended),550,8,AUTOMATIC,four wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,4dr SUV,19,14,258,199495,44.688,32.928
Land Rover,Range Rover,2016,premium unleaded (recommended),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,14,258,108195,44.688,32.928
Land Rover,Range Rover,2016,premium unleaded (recommended),380,6,AUTOMATIC,four wheel drive,4,"Luxury,Performance",Large,4dr SUV,23,17,258,91950,54.096,39.984
Land Rover,Range Rover,2016,diesel,254,6,AUTOMATIC,four wheel drive,4,"Diesel,Luxury",Large,4dr SUV,29,22,258,93450,68.208,51.744
Ford,Ranger,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,21,5657,17990,61.152,49.392
Ford,Ranger,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,21,5657,17680,61.152,49.392
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15,5657,21050,49.392,35.28
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,15,5657,22305,44.688,35.28
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,5657,24255,44.688,35.28
Ford,Ranger,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,21,5657,16395,61.152,49.392
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,15,5657,24535,44.688,35.28
Ford,Ranger,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,21,5657,18805,61.152,49.392
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,5657,23575,44.688,35.28
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,15,5657,22985,44.688,35.28
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,5657,25805,44.688,35.28
Ford,Ranger,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,21,5657,17665,61.152,49.392
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15,5657,21675,49.392,35.28
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,15,5657,21810,44.688,35.28
Ford,Ranger,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,26,21,5657,17890,61.152,49.392
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,21,15,5657,20405,49.392,35.28
Ford,Ranger,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,26,21,5657,19080,61.152,49.392
